schemaVersion,recordType,source.name,source.url,content.startupName,content.productName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kinter,Kinter,Kinter,FREEMIUM,2026-06-24T05:49:01.630493Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/candid-health,Candid Health,Candid Health,FREEMIUM,2026-06-24T05:49:01.630744Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/todesktop,ToDesktop,ToDesktop,FREEMIUM,2026-06-24T05:49:01.630982Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/revenir,Revenir,Revenir,FREEMIUM,2026-06-24T05:49:01.631221Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/photoroom,Photoroom,Photoroom,FREEMIUM,2026-06-24T05:49:01.631460Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/modernbanc,Modernbanc,Modernbanc,FREEMIUM,2026-06-24T05:49:01.631695Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/riot,Riot,Riot,FREEMIUM,2026-06-24T05:49:01.631948Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/posthog,PostHog,PostHog,FREEMIUM,2026-06-24T05:49:01.632225Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aios,AIOS,AIOS,FREEMIUM,2026-06-24T05:49:01.632484Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jitter,Jitter,Jitter,FREEMIUM,2026-06-24T05:49:01.632727Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/junction,Junction,Junction,FREEMIUM,2026-06-24T05:49:01.633021Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/skypher,Skypher,Skypher,FREEMIUM,2026-06-24T05:49:01.633281Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/recurrency,Recurrency,Recurrency,FREEMIUM,2026-06-24T05:49:01.633533Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/postera,PostEra,PostEra,FREEMIUM,2026-06-24T05:49:01.633775Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/upflow,Upflow,Upflow,FREEMIUM,2026-06-24T05:49:01.634032Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/deepsource,DeepSource,DeepSource,FREEMIUM,2026-06-24T05:49:01.634274Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kosh,Kosh,Kosh,FREEMIUM,2026-06-24T05:49:01.634515Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hannah-life-technologies,twoplus fertility,twoplus fertility,FREEMIUM,2026-06-24T05:49:01.634771Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stayqrious,StayQrious,StayQrious,FREEMIUM,2026-06-24T05:49:01.635017Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/urbankisaan,UrbanKisaan,UrbanKisaan,FREEMIUM,2026-06-24T05:49:01.635276Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/farmtheory,farmtheory,farmtheory,FREEMIUM,2026-06-24T05:49:01.635514Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tagmango,TagMango,TagMango,FREEMIUM,2026-06-24T05:49:01.635752Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/morphle-labs,Morphle Labs,Morphle Labs,FREEMIUM,2026-06-24T05:49:01.636007Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeo-route-planner,Zeo Route Planner,Zeo Route Planner,FREEMIUM,2026-06-24T05:49:01.636277Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hiration,Hiration,Hiration,FREEMIUM,2026-06-24T05:49:01.636548Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bikry,Bikry,Bikry,FREEMIUM,2026-06-24T05:49:01.636903Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/edurev,EduRev,EduRev,FREEMIUM,2026-06-24T05:49:01.637311Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spenny,Spenny,Spenny,FREEMIUM,2026-06-24T05:49:01.637772Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hiresweet,HireSweet,HireSweet,FREEMIUM,2026-06-24T05:49:01.638033Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pahamify,Pahamify,Pahamify,FREEMIUM,2026-06-24T05:49:01.638284Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/adyn,adyn,adyn,FREEMIUM,2026-06-24T05:49:01.638526Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/raycast,Raycast,Raycast,FREEMIUM,2026-06-24T05:49:01.638767Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/angle-health,Angle Health,Angle Health,FREEMIUM,2026-06-24T05:49:01.639028Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openbiome,OpenBiome,OpenBiome,FREEMIUM,2026-06-24T05:49:01.639267Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/isabl,Isabl,Isabl,FREEMIUM,2026-06-24T05:49:01.639508Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nexu,Nexu,Nexu,FREEMIUM,2026-06-24T05:49:01.639755Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/oda,Oda,Oda,FREEMIUM,2026-06-24T05:49:01.640005Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/daedalus,Daedalus,Daedalus,FREEMIUM,2026-06-24T05:49:01.640244Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/avion,Avion,Avion,FREEMIUM,2026-06-24T05:49:01.640488Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/somatic,SOMATIC,SOMATIC,FREEMIUM,2026-06-24T05:49:01.640725Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/thndr,Thndr,Thndr,FREEMIUM,2026-06-24T05:49:01.640971Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/swipe-technologies,Swipe Technologies,Swipe Technologies,FREEMIUM,2026-06-24T05:49:01.641229Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/electroneek,ElectroNeek,ElectroNeek,FREEMIUM,2026-06-24T05:49:01.641467Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bamboo,Bamboo,Bamboo,FREEMIUM,2026-06-24T05:49:01.641720Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/futura,FUTURA,FUTURA,FREEMIUM,2026-06-24T05:49:01.641960Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tajir,Tajir,Tajir,FREEMIUM,2026-06-24T05:49:01.642219Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fondeadora,Fondeadora,Fondeadora,FREEMIUM,2026-06-24T05:49:01.642463Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/linkana,Linkana,Linkana,ENTERPRISE,2026-06-24T05:49:01.642700Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/be-go,BeGo,BeGo,FREEMIUM,2026-06-24T05:49:01.642937Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/termii,Termii,Termii,FREEMIUM,2026-06-24T05:49:01.643178Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stark-bank,STARK BANK,STARK BANK,FREEMIUM,2026-06-24T05:49:01.643533Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/handl,Handl,Handl,FREEMIUM,2026-06-24T05:49:01.643811Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ramani,Ramani,Ramani,FREEMIUM,2026-06-24T05:49:01.644066Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nomic-bio,Nomic Bio,Nomic Bio,FREEMIUM,2026-06-24T05:49:01.644363Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/guruhotel,GuruHotel,GuruHotel,FREEMIUM,2026-06-24T05:49:01.644753Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/giveaway,GiveAway,GiveAway,FREEMIUM,2026-06-24T05:49:01.645188Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sakneen,Sakneen,Sakneen,FREEMIUM,2026-06-24T05:49:01.645491Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stable,Stable,Stable,FREEMIUM,2026-06-24T05:49:01.645826Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/healthlane,Healthlane,Healthlane,FREEMIUM,2026-06-24T05:49:01.646069Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/recall-ai,Recallai,Recall.ai,FREEMIUM,2026-06-24T05:49:01.646354Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/borong,borong,borong,FREEMIUM,2026-06-24T05:49:01.646643Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/atmo,Atmo,Atmo,FREEMIUM,2026-06-24T05:49:01.646915Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/99minutos,99minutos,99minutos,FREEMIUM,2026-06-24T05:49:01.647178Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/send,SEND,SEND,FREEMIUM,2026-06-24T05:49:01.647427Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/living-carbon,Living Carbon,Living Carbon,FREEMIUM,2026-06-24T05:49:01.647705Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tambua-health,Tambua Health,Tambua Health,FREEMIUM,2026-06-24T05:49:01.647965Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/airbyte,Airbyte,Airbyte,FREE,2026-06-24T05:49:01.648210Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/workpay,Workpay,Workpay,FREEMIUM,2026-06-24T05:49:01.648455Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/humanly,Humanly,Humanly,FREEMIUM,2026-06-24T05:49:01.648703Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gas-pos,Gas Pos,Gas Pos,FREEMIUM,2026-06-24T05:49:01.648955Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tasker-ai,Tasker AI,Tasker AI,FREEMIUM,2026-06-24T05:49:01.649214Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/equator-therapeutics,Equator Therapeutics,Equator Therapeutics,FREEMIUM,2026-06-24T05:49:01.649488Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/belvo,Belvo,Belvo,FREEMIUM,2026-06-24T05:49:01.649733Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/menten-ai,Menten AI,Menten AI,FREEMIUM,2026-06-24T05:49:01.649991Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/legionfarm,Legionfarm,Legionfarm,FREEMIUM,2026-06-24T05:49:01.650251Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jenfi,Jenfi,Jenfi,FREEMIUM,2026-06-24T05:49:01.650518Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/yassir,Yassir,Yassir,FREEMIUM,2026-06-24T05:49:01.650769Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ansa-biotechnologies,Ansa Biotechnologies,Ansa Biotechnologies,FREEMIUM,2026-06-24T05:49:01.651053Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ochre-bio,Ochre Bio,Ochre Bio,FREEMIUM,2026-06-24T05:49:01.651524Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jet-admin,Jet Admin,Jet Admin,FREEMIUM,2026-06-24T05:49:01.651970Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/algen-biotechnologies,Algen Biotechnologies,Algen Biotechnologies,FREEMIUM,2026-06-24T05:49:01.652350Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ukama,Ukama,Ukama,FREEMIUM,2026-06-24T05:49:01.652598Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jitsu,Jitsu,Jitsu,FREE,2026-06-24T05:49:01.652991Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zip,Zip,Zip,FREEMIUM,2026-06-24T05:49:01.653248Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/increase,Increase,Increase,FREEMIUM,2026-06-24T05:49:01.653490Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/luminai,Luminai,Luminai,ENTERPRISE,2026-06-24T05:49:01.653738Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jeeves,Jeeves,Jeeves,FREEMIUM,2026-06-24T05:49:01.653992Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/roboflow,Roboflow,Roboflow,FREE,2026-06-24T05:49:01.654229Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/supertokens,SuperTokens,SuperTokens,FREE,2026-06-24T05:49:01.654470Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/infeedo-ai,inFeedo AI,inFeedo AI,FREEMIUM,2026-06-24T05:49:01.654743Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/depict,Depict,Depict,FREEMIUM,2026-06-24T05:49:01.654981Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/datafold,Datafold,Datafold,FREEMIUM,2026-06-24T05:49:01.655223Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hubble,Lightdash,Lightdash,FREE,2026-06-24T05:49:01.655461Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/blue-onion,Blue Onion,Blue Onion,FREEMIUM,2026-06-24T05:49:01.655716Z
